id,title,release_date,vote_average,vote_count,popularity,original_language,genre_ids,adult,video
21032,Balto,1995-12-22,7.303,2117,2.411,en,"10751,16,12",False,False
13920,Radio,2003-10-24,7.303,801,4.5702,en,18,False,False
9539,Martyrs,2008-06-12,7.303,2881,5.6519,fr,"27,18,53",False,False
809,Shrek 2,2004-05-19,7.303,12993,15.311,en,"16,10751,35,14,12,10749",False,False
604605,Hello World,2019-09-20,7.3,389,1.9829,ja,"16,10749,878,18",False,False
53565,Steamboat Willie,1928-05-15,7.302,582,2.8486,en,"16,35",False,False
39356,Boy,2010-03-25,7.302,466,2.8583,en,"18,35",False,False
11886,Robin Hood,1973-11-08,7.3,4517,3.5141,en,"16,10751,12",False,False
87,Indiana Jones and the Temple of Doom,1984-05-23,7.302,9770,5.492,en,"12,28",False,False
338766,Hell or High Water,2016-08-11,7.301,4677,3.1586,en,"37,80,18",False,False
13688,CJ7,2008-01-30,7.301,757,5.7771,cn,"35,18,10751,14,878",False,False
4543,Monty Python's The Meaning of Life,1983-03-31,7.301,1999,2.5564,en,35,False,False
440596,Kiss and Cry,2017-02-10,7.3,412,1.5837,en,"10749,18,10402",False,False
420809,Maleficent: Mistress of Evil,2019-10-16,7.3,6325,6.0779,en,"10751,14,12,28",False,False
390497,Tunnel,2016-08-10,7.3,618,3.4916,ko,"53,18",False,False
43266,How Green Was My Valley,1941-10-28,7.3,432,1.7075,en,18,False,False
36040,Walkabout,1971-07-01,7.3,424,5.4419,en,"12,18",False,False
11537,Snake in the Eagle's Shadow,1978-03-01,7.3,333,4.9196,cn,"28,35",False,False
8337,They Live,1988-11-04,7.3,3274,9.6531,en,"878,28,53",False,False
964980,Air,2023-04-05,7.299,2188,13.7847,en,"18,36",False,False
454626,Sonic the Hedgehog,2020-02-12,7.3,10131,8.67,en,"28,878,35,10751",False,False
8337,They Live,1988-11-04,7.3,3274,9.6531,en,"878,28,53",False,False
454626,Sonic the Hedgehog,2020-02-12,7.298,10131,8.67,en,"28,878,35,10751",False,False
57212,War Horse,2011-12-25,7.298,3536,4.2747,en,"10752,36,12",False,False
49538,X-Men: First Class,2011-06-01,7.298,13204,0.3489,en,"28,878,12",False,False
9837,The Prince of Egypt,1998-12-16,7.298,4166,9.9859,en,"12,16,18,10751",False,False
892,Delicatessen,1991-04-17,7.3,1559,3.4707,fr,"35,878,14",False,False
438146,Birds of Passage,2018-08-02,7.297,308,1.743,es,"18,80",False,False
65229,Tomboy,2011-04-20,7.297,730,1.342,fr,18,False,False
34647,Enter the Void,2010-05-05,7.3,1901,2.5083,en,"14,18",False,False
19913,(500) Days of Summer,2009-07-17,7.3,10667,6.7552,en,"35,18,10749",False,False
17111,Shutter,2004-09-09,7.3,1333,5.1346,th,"27,9648,53",False,False
922,Dead Man,1995-12-23,7.297,1651,1.4121,en,"18,14,37",False,False
199,Star Trek: First Contact,1996-11-22,7.297,1869,2.4533,en,"878,28,12,53",False,False
356296,Suburra,2015-10-14,7.3,1287,2.7888,it,"80,18,53",False,False
332270,Battle for Sevastopol,2015-04-02,7.3,482,3.509,ru,"10752,18,10749",False,False
269258,Head Full of Honey,2014-12-25,7.296,362,3.3233,de,"35,18",False,False
80184,The Hidden Face,2011-09-16,7.3,1088,11.9612,es,"53,9648",False,False
558,Spider-Man 2,2004-06-25,7.296,15838,6.0018,en,"28,12,878",False,False
1491,The Illusionist,2006-08-18,7.295,5123,6.0875,en,"14,18,53,10749",False,False
987,The Front Page,1974-11-01,7.294,369,1.9537,en,35,False,False
396263,GANTZ:O,2016-10-14,7.294,789,11.0905,ja,"16,878,28",False,False
318121,The Fundamentals of Caring,2016-06-16,7.294,2254,2.7016,en,"35,18",False,False
259693,The Conjuring 2,2016-06-08,7.3,8925,15.4554,en,27,False,False
10112,The Aristocats,1970-12-24,7.3,5246,5.0633,en,"16,35,10751,12",False,False
987,The Front Page,1974-11-01,7.294,369,1.9537,en,35,False,False
177,The Fisher King,1991-09-20,7.3,1401,1.5364,en,"35,18",False,False
14003,Fullmetal Alchemist the Movie: Conqueror of Shamballa,2005-07-21,7.293,369,3.8706,ja,"28,12,16,18",False,False
13932,Jack-Jack Attack,2005-03-15,7.293,961,0.9517,en,"12,16,10751",False,False
10397,Angela's Ashes,1999-12-25,7.293,338,3.2286,en,18,False,False
668461,Slumberland,2022-11-18,7.292,891,2.62,en,"10751,14,35",False,False
453278,The Rider,2018-03-28,7.291,524,1.0418,en,"18,37",False,False
408220,Justice League Dark,2017-01-24,7.3,1105,2.152,en,"16,28,12,14,878",False,False
10794,The Party,1968-04-04,7.3,809,2.6251,en,35,False,False
104,Run Lola Run,1998-08-20,7.3,2430,8.5598,de,"28,18,53",False,False
619803,The Roundup,2022-05-18,7.29,383,7.4575,ko,"28,80,53,12",False,False
535356,Elisa & Marcela,2019-05-24,7.3,395,0.5928,es,"18,10749",False,False
493922,Hereditary,2018-06-07,7.29,8214,6.9575,en,"27,9648,53",False,False
39108,Dragon Ball Z: Wrath of the Dragon,1995-07-15,7.3,758,6.3805,ja,"16,28,878",False,False
14551,Winchester '73,1950-07-12,7.3,377,1.604,en,37,False,False
12900,Conspiracy,2001-05-19,7.29,443,15.9635,en,"36,18,10752,10770",False,False
11502,Knife in the Water,1962-03-09,7.3,452,1.4662,pl,"18,53",False,False
11190,The Return,2003-06-25,7.29,670,2.8584,ru,18,False,False
842675,The Wandering Earth II,2023-01-22,7.289,660,6.1353,zh,"878,28,12",False,False
21956,Scooby-Doo! and the Monster of Mexico,2003-09-30,7.288,325,1.7253,en,"16,35,10751,9648",False,False
15157,Another Cinderella Story,2008-09-16,7.288,2068,5.9455,en,"35,10402",False,False
12902,Scooby-Doo! and the Loch Ness Monster,2004-05-20,7.3,439,3.466,en,"10751,12,16,35,14,9648",False,False
1433,The Devil's Backbone,2001-04-20,7.288,1296,3.3148,es,"14,18,27,53",False,False
258230,A Monster Calls,2016-10-07,7.287,3469,3.6675,en,"14,12,10751",False,False
2748,Journey to Italy,1954-09-07,7.287,312,1.6153,it,"18,10749",False,False
255,Stolen Kisses,1968-09-04,7.3,447,2.6565,fr,"35,18,10749",False,False
508642,Gonjiam: Haunted Asylum,2018-03-28,7.286,843,7.5905,ko,"27,9648",False,False
20620,Seconds,1966-10-05,7.286,399,2.0838,en,"878,53,27",False,False
941,Lethal Weapon,1987-03-06,7.3,4817,5.2814,en,"12,28,35,53,80",False,False
1056360,American Fiction,2023-11-10,7.285,1206,4.4644,en,"35,18",False,False
610120,Anima,2019-06-26,7.285,456,1.7648,en,10402,False,False
401306,The Seventh Company Has Been Found,1975-12-10,7.285,302,0.791,fr,"35,10752",False,False
72478,Suicide Room,2011-03-04,7.285,471,1.2351,pl,"18,53",False,False
837335,La Chimera,2023-10-12,7.284,512,4.4912,it,"18,14,35",False,False
576845,Last Night in Soho,2021-10-21,7.3,3675,4.1404,en,"27,9648,18,53",False,False
438148,Minions: The Rise of Gru,2022-06-29,7.3,3859,6.9891,en,"10751,35,12,16,878,14",False,False
53457,Sarah's Key,2010-09-16,7.284,698,1.6394,fr,"18,10752",False,False
1056360,American Fiction,2023-11-10,7.285,1206,4.4644,en,"35,18",False,False
304357,Woman in Gold,2015-03-20,7.283,1425,1.6702,en,18,False,False
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012-06-23,7.283,438,2.8839,ja,"16,28,12,18,14",False,False
30497,The Texas Chain Saw Massacre,1974-10-11,7.283,3629,5.6936,en,27,False,False
25673,A Place in the Sun,1951-06-12,7.283,405,1.8024,en,"18,10749,80",False,False
14554,Bad Day at Black Rock,1955-01-13,7.283,392,0.6843,en,"53,9648,18,37",False,False
1367,Rocky II,1979-06-15,7.3,4615,16.5428,en,18,False,False
60308,Moneyball,2011-09-23,7.282,5495,5.2297,en,18,False,False
47653,The Immigrant,1917-06-17,7.282,300,3.179,en,"35,10749",False,False
23550,His Secret Life,2001-03-16,7.282,579,1.5996,it,"18,10749",False,False
16907,Naruto the Movie: Ninja Clash in the Land of Snow,2004-08-21,7.282,591,3.0287,ja,"35,28,16,12",False,False
2270,Stardust,2007-08-10,7.3,4258,4.4888,en,"12,14,10749,10751",False,False
259761,Lights Out,2014-05-10,7.281,375,1.6749,xx,27,False,False
1262,Stranger Than Fiction,2006-09-09,7.3,2411,1.5181,en,"18,35,10749,14",False,False
710356,2 Hearts,2020-10-16,7.28,620,4.0475,en,"10749,18",False,False
156022,The Equalizer,2014-09-24,7.28,9563,11.692,en,"53,28,80",False,False
68734,Argo,2012-10-11,7.28,8652,3.9298,en,"18,53",False,False
23566,Barbie and the Three Musketeers,2009-09-15,7.28,711,3.4521,en,"16,10751",False,False
11426,From Here to Eternity,1953-08-28,7.3,676,1.9556,en,"10752,10749,18",False,False
3176,Battle Royale,2000-12-16,7.3,3639,4.6773,ja,"18,53,28",False,False
837335,La Chimera,2023-10-12,7.284,512,4.4912,it,"18,14,35",False,False
603661,The Hating Game,2021-12-09,7.3,1147,3.4369,en,"18,35,10749",False,False
590223,Love and Monsters,2020-10-16,7.279,4270,5.6459,en,"35,12,878,28",False,False
379291,Justice League vs. Teen Titans,2016-03-26,7.3,1014,2.0297,en,"878,28,16,12,35,18,14",False,False
298115,Dragons: Dawn of the Dragon Racers,2014-11-01,7.3,365,7.1588,en,"16,10751,12,35,14",False,False
866398,The Beekeeper,2024-01-08,7.278,3858,17.4733,en,"28,80,53",False,False
16227,Dark Passage,1947-09-05,7.3,334,10.6864,en,"53,9648",False,False
14621,Lean On Me,1989-03-03,7.278,329,7.4555,en,18,False,False
9587,Little Women,1994-12-21,7.278,1285,4.9236,en,"18,10749",False,False
614587,Lupin III: The First,2019-12-06,7.3,300,3.5441,ja,"12,28,16",False,False
424488,Megan Leavey,2017-06-09,7.277,813,3.9769,en,"18,10752",False,False
2759,"The Adventures of Priscilla, Queen of the Desert",1994-05-31,7.277,870,2.3991,en,"18,35",False,False
764,The Evil Dead,1981-10-15,7.277,4279,5.7633,en,27,False,False
931102,Ride On,2023-04-07,7.276,380,3.6973,zh,"28,35,18",False,False
15362,Mesrine: Public Enemy #1,2008-11-19,7.276,912,3.2557,fr,"28,53,80,18",False,False
13597,Labyrinth,1986-06-27,7.3,2600,12.4242,en,"12,10751,14",False,False
11948,"Merry Christmas, Mr. Lawrence",1983-05-28,7.276,499,2.8735,ja,"18,36,10752",False,False
9325,The Jungle Book,1967-10-18,7.276,6488,7.9183,en,"10751,16,12",False,False
381,To Catch a Thief,1955-08-03,7.276,1609,6.7886,en,"9648,10749,53",False,False
228,The Blue Angel,1930-04-01,7.276,344,1.3784,de,18,False,False
399366,Marrowbone,2017-10-27,7.275,1729,4.2821,es,"53,27,9648",False,False
114150,Pitch Perfect,2012-09-28,7.3,6731,5.1483,en,"35,10402,10749",False,False
79120,Weekend,2011-10-23,7.275,552,2.2345,en,"18,10749",False,False
44741,Malicious,1973-03-29,7.275,338,7.9496,it,35,False,False
9473,"South Park: Bigger, Longer & Uncut",1999-06-24,7.275,2829,8.3907,en,"16,35",False,False
969492,Land of Bad,2024-02-09,7.3,1356,7.8384,en,"28,10752,53",False,False
46919,Daisies,1966-12-30,7.274,405,3.5819,cs,"35,18",False,False
11868,Dracula,1958-04-21,7.274,663,13.7737,en,27,False,False
11499,Frost/Nixon,2008-10-15,7.3,1241,0.985,en,"18,36",False,False
1572,Die Hard: With a Vengeance,1995-05-19,7.3,6411,5.065,en,"28,53",False,False
1071806,Hunger,2023-04-04,7.273,451,3.888,th,18,False,False
785663,Old Henry,2021-10-01,7.273,629,5.3209,en,"37,28,18",False,False
416494,Status Update,2018-02-09,7.273,559,2.7725,en,"35,14,878",False,False
93289,Now Where Did the Seventh Company Get to?,1973-05-24,7.273,372,1.0102,fr,"35,10752",False,False
18183,Like Water for Chocolate,1992-04-16,7.3,538,2.3417,es,"18,10749",False,False
17814,Assault on Precinct 13,1976-10-08,7.273,1141,2.1438,en,"53,28,80",False,False
9550,House of Flying Daggers,2004-08-03,7.273,1721,5.5454,zh,"12,18,28",False,False
889699,Holy Spider,2022-07-13,7.3,475,7.392,fa,"53,18,80",False,False
121642,Twice Born,2012-09-13,7.3,462,3.5396,it,"18,10749,10752",False,False
11963,Three Days of the Condor,1975-09-24,7.3,1276,3.9338,en,"53,9648",False,False
2640,Heathers,1988-10-01,7.272,1810,11.5159,en,"35,80",False,False
779,Vampyr,1932-05-06,7.272,568,1.257,de,"27,14,9648",False,False
637693,Spirit Untamed,2021-05-20,7.3,536,6.0826,en,"16,12,10751,37",False,False
99861,Avengers: Age of Ultron,2015-04-22,7.3,23835,20.9405,en,"28,12,878",False,False
30421,A Chinese Ghost Story,1987-07-18,7.271,312,5.5747,cn,"14,28",False,False
26736,Wizards of Waverly Place: The Movie,2009-08-28,7.271,1742,3.4257,en,"10751,10770,12,35,14,28,18",False,False
11943,Jeremiah Johnson,1972-09-10,7.3,652,6.5074,en,"12,37,18,28",False,False
8923,Green Street Hooligans,2005-09-09,7.271,2476,7.5448,en,"80,18",False,False
2277,Bicentennial Man,1999-12-17,7.271,3767,18.6275,en,"878,18",False,False
3,Shadows in Paradise,1986-10-17,7.271,426,1.8144,fi,"35,18,10749",False,False
571468,Freaks Out,2021-10-28,7.27,932,2.0509,it,"12,14,18",False,False
550231,The Secret: Dare to Dream,2020-04-16,7.3,639,2.7681,en,"18,10749",False,False
323661,Mune: Guardian of the Moon,2015-02-05,7.3,580,1.6071,fr,"16,10751,12,14",False,False
34653,A Single Man,2009-12-11,7.27,1611,2.256,en,"18,10749",False,False
14320,Great Expectations,1946-12-26,7.3,358,1.1743,en,"18,10749",False,False
12614,Victor/Victoria,1982-04-25,7.3,434,1.8464,en,"10402,35,10749",False,False
300671,13 Hours: The Secret Soldiers of Benghazi,2016-01-14,7.3,3781,7.6122,en,"10752,28,36,18,53",False,False
50646,"Crazy, Stupid, Love.",2011-07-29,7.269,8940,7.7538,en,"35,18,10749",False,False
10654,Hair,1979-03-15,7.3,703,2.1877,en,"10402,18,35",False,False
10009,Brother Bear,2003-10-23,7.269,5625,7.8122,en,"12,16,10751",False,False
785663,Old Henry,2021-10-01,7.273,629,5.3209,en,"37,28,18",False,False
663870,Riders of Justice,2020-11-19,7.268,970,4.057,da,"28,35,18,53",False,False
284689,Testament of Youth,2015-01-16,7.268,774,2.0765,en,"36,18,10752",False,False
449924,Ip Man 4: The Finale,2019-12-19,7.267,2057,2.5382,cn,"28,36,18",False,False
37136,The Naked Gun: From the Files of Police Squad!,1988-12-02,7.267,4198,6.6656,en,"35,80",False,False
498248,Mia and the White Lion,2018-08-02,7.266,898,1.9877,fr,"12,10751,18",False,False
5506,The Ladykillers,1955-12-08,7.266,508,2.1325,en,"35,80",False,False
11929,Dolores Claiborne,1995-03-24,7.265,830,1.7508,en,"80,18,9648",False,False
11450,Quiz Show,1994-08-25,7.3,942,3.041,en,"36,18,9648",False,False
509,Notting Hill,1999-05-21,7.3,6470,6.7684,en,"10749,35",False,False
335360,My Little Pony: The Movie,2017-10-05,7.3,401,3.3013,en,"10751,16,12,14",False,False
64956,Inception: The Cobol Job,2010-12-07,7.264,309,0.4092,en,"16,28,53,878",False,False
24748,Hud,1963-05-28,7.264,335,1.7925,en,"18,37",False,False
9603,Clueless,1995-07-19,7.264,4641,5.5682,en,"35,10749",False,False
6145,Fracture,2007-04-19,7.264,4134,11.2523,en,53,False,False
285,Pirates of the Caribbean: At World's End,2007-05-19,7.3,15013,26.2343,en,"12,14,28",False,False
40794,Loose Cannons,2010-02-12,7.263,799,0.5721,it,"35,18,10749",False,False
590,The Hours,2002-12-27,7.3,1813,3.8547,en,18,False,False
36940,The First Beautiful Thing,2010-01-15,7.3,512,1.3781,it,"35,18",False,False
9474,My Name Is Nobody,1973-12-13,7.3,1002,2.6187,it,"35,37",False,False
8393,The Gods Must Be Crazy,1980-09-10,7.262,1242,5.2578,en,"28,35",False,False
1802,La Ceremonie,1995-08-30,7.262,374,0.6699,fr,"18,53",False,False
286192,Lava,2014-10-10,7.261,1105,2.6266,en,"16,10751",False,False
26405,Wake in Fright,1971-07-21,7.261,322,0.5906,en,"18,53",False,False
837,Videodrome,1983-02-04,7.261,2355,2.1995,en,"27,878,9648",False,False
19666,Lagaan: Once Upon a Time in India,2001-06-15,7.26,606,2.9712,hi,"12,18,36",False,False
690,Pickpocket,1959-12-16,7.26,542,3.0252,fr,"80,18",False,False
432616,Promise at Dawn,2017-12-20,7.258,501,1.0214,fr,"18,10749,36,10752",False,False
19908,Zombieland,2009-10-02,7.258,12765,5.392,en,"35,27",False,False
13283,Barbie as the Island Princess,2007-09-17,7.258,759,2.0382,en,"16,10751",False,False
8363,Superbad,2007-08-17,7.3,7741,9.5617,en,35,False,False
830,Forbidden Planet,1956-03-23,7.258,1005,4.1667,en,"878,12",False,False
766,Army of Darkness,1992-10-31,7.258,3371,4.77,en,"14,27,35",False,False
901362,Trolls Band Together,2023-10-12,7.3,943,8.4519,en,"16,10751,10402,14,35",False,False
594328,Phineas and Ferb the Movie: Candace Against the Universe,2020-08-27,7.3,389,2.6424,en,"10751,16,878,35",False,False
16620,La Bamba,1987-07-24,7.257,750,2.9363,en,"18,10402",False,False
12162,The Hurt Locker,2008-10-10,7.3,5896,4.1617,en,"18,53,10752",False,False
9833,The Phantom of the Opera,2004-12-08,7.257,1712,3.5331,en,"53,18,10749",False,False
340,Everything Is Illuminated,2005-09-05,7.257,789,1.2087,en,"35,18",False,False
1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",2023-10-21,7.3,613,6.9664,fr,"16,28,14,10751,10770",False,False
1100099,We Live in Time,2024-10-10,7.3,1100,9.1424,en,"10749,18",False,False
547258,Play,2019-09-04,7.3,359,1.616,fr,35,False,False
446893,Trolls World Tour,2020-03-11,7.3,2219,5.1529,en,"10751,16,35,14,12,10402",False,False
407448,Detroit,2017-07-28,7.256,1707,12.5363,en,"80,18,53,36",False,False
37724,Skyfall,2012-10-24,7.3,15717,7.9906,en,"28,12,53",False,False
17159,Eddie Murphy Raw,1987-11-25,7.256,348,1.776,en,35,False,False
2657,Pleasantville,1998-09-17,7.256,1784,9.5926,en,"14,35,18",False,False
391713,Lady Bird,2017-09-01,7.255,8813,3.8335,en,"18,35",False,False
140607,Star Wars: The Force Awakens,2015-12-15,7.3,20055,15.1847,en,"12,28,878",False,False
11663,The Commitments,1991-08-14,7.255,573,12.0206,en,"35,18,10402",False,False
323677,Race,2016-02-19,7.254,1581,2.9406,en,"18,36",False,False
20352,Despicable Me,2010-07-08,7.254,15666,10.0093,en,"10751,35,16,878",False,False
14202,The Painted Veil,2006-12-09,7.254,1226,2.0703,en,"10749,18",False,False
10440,Manhattan Murder Mystery,1993-05-02,7.254,1143,2.0168,en,"35,9648",False,False
6619,Death in Venice,1971-03-05,7.254,515,1.6253,it,18,False,False
360606,Adventures in Babysitting,2016-06-24,7.253,431,9.1953,en,"35,10751,12,10770",False,False
318781,Colonia,2015-06-24,7.253,1946,8.6527,en,"18,36",False,False
13933,One Man Band,2005-06-21,7.253,582,1.679,en,"16,35,10751,10402",False,False
13446,Withnail & I,1987-06-19,7.253,593,2.0327,en,"35,18",False,False
10501,The Road to El Dorado,2000-03-31,7.3,3930,4.0224,en,"10751,12,16,35,14",False,False
3121,Nashville,1975-06-11,7.3,439,2.5713,en,"18,35",False,False
449406,Vivo,2021-07-30,7.252,736,3.5542,en,"16,10751,35",False,False
403450,At War for Love,2016-10-27,7.3,512,1.1132,it,"10752,18,35,10749",False,False
10559,Frequency,2000-04-28,7.252,1905,4.0414,en,"878,53",False,False
483980,Z-O-M-B-I-E-S,2018-02-16,7.251,742,3.5232,en,"14,35,10749,10770",False,False
465136,Every Day,2018-02-22,7.251,2270,5.7215,en,"10749,14",False,False
413279,Team Thor,2016-08-28,7.25,559,9.6195,en,"35,878",False,False
41201,The Illusionist,2010-06-16,7.25,647,3.4813,fr,"16,18",False,False
8374,The Boondock Saints,1999-01-22,7.249,2562,2.886,en,"28,53,80",False,False
902,The City of Lost Children,1995-05-17,7.25,1158,8.1565,fr,"14,878,12",False,False
11578,The Return of Don Camillo,1953-06-05,7.2,301,0.8296,fr,35,False,False
2609,"Planes, Trains and Automobiles",1987-11-26,7.2,2074,3.0976,en,35,False,False
375315,The Salesman,2016-06-24,7.248,908,2.7319,fa,"18,53",False,False
109445,Frozen,2013-11-20,7.249,17152,25.6702,en,"16,10751,12,14",False,False
44874,Barbie: A Fashion Fairytale,2010-09-14,7.2,779,2.0345,en,"10751,16",False,False
18311,Days of Being Wild,1990-12-15,7.2,547,4.052,cn,"80,18,10749",False,False
271674,Suite Française,2015-03-12,7.247,1128,3.063,en,"18,10749,10752",False,False
75624,Naruto Shippuden the Movie: Blood Prison,2011-07-30,7.247,684,4.2342,ja,"53,16,28,35,27,9648",False,False
14047,The Great Debaters,2007-12-25,7.247,671,3.0977,en,18,False,False
14047,The Great Debaters,2007-12-25,7.247,671,3.0977,en,18,False,False
11368,Blood Simple,1985-01-18,7.2,1540,3.7194,en,"80,18,53",False,False
10938,Beautiful Thing,1996-06-21,7.247,328,0.7518,en,"35,18,10749",False,False
1598,Cape Fear,1991-11-13,7.247,3672,2.8965,en,"18,80,53",False,False
451,Leaving Las Vegas,1995-10-27,7.247,1555,3.0734,en,"18,10749",False,False
19067,The Duellists,1977-08-31,7.2,590,18.2241,en,"18,10752",False,False
10722,The Day of the Beast,1995-10-20,7.246,574,1.1802,es,"27,35,28",False,False
250480,The Many Adventures of Winnie the Pooh,1977-03-11,7.245,1118,3.2314,en,"16,10751,12",False,False
69735,Batman: Year One,2011-09-27,7.245,1016,1.6676,en,"28,16,80,53",False,False
17687,The Public Enemy,1931-04-23,7.245,371,4.9155,en,"80,18",False,False
11816,On Golden Pond,1981-12-04,7.2,490,1.3387,en,"18,10749",False,False
4107,Bloody Sunday,2002-01-25,7.2,329,3.4479,en,"18,36",False,False
1791,The Piano Teacher,2001-09-05,7.245,1191,5.1377,fr,"18,10749",False,False
552524,Lilo & Stitch,2025-05-17,7.2,1815,47.7077,en,"10751,878,35,12",False,False
392982,Marshall,2017-10-13,7.244,649,2.7287,en,18,False,False
79707,Children Who Chase Lost Voices,2011-05-07,7.244,760,7.3485,ja,"16,12,14,10751",False,False
76543,Tyrannosaur,2011-10-07,7.244,477,3.4507,en,"18,10749",False,False
50848,The Names of Love,2010-11-24,7.244,322,1.5566,fr,"18,35,10749",False,False
11177,Mask,1985-03-08,7.2,472,3.6497,en,18,False,False
11072,Blazing Saddles,1974-02-07,7.244,1982,2.7588,en,"37,35",False,False
3080,Top Hat,1935-08-29,7.244,315,1.249,en,"10402,35,10749",False,False
2639,Deconstructing Harry,1997-12-12,7.244,1008,2.2934,en,"35,18",False,False
1850,Man on the Moon,1999-12-22,7.244,1891,1.4931,en,"35,18",False,False
497582,Enola Holmes,2020-09-23,7.243,6316,12.1026,en,"12,9648,80",False,False
399579,Alita: Battle Angel,2019-01-31,7.243,9661,7.1192,en,"28,878,12",False,False
209274,Ida,2013-10-25,7.243,1019,1.806,pl,18,False,False
436343,On Body and Soul,2017-03-02,7.242,579,0.9125,hu,"18,10749,14",False,False
417678,"Everything, Everything",2017-05-18,7.242,3723,15.8765,en,"18,10749",False,False
330457,Frozen II,2019-11-20,7.242,10056,8.5612,en,"10751,16,12,35,14",False,False
317557,Queen of Katwe,2016-09-23,7.242,447,2.3521,en,18,False,False
121875,In the House,2012-09-26,7.2,883,2.3268,fr,"35,18,9648,53",False,False
51497,Fast Five,2011-04-20,7.2,8576,2.3731,en,"28,53,80",False,False
45958,Biutiful,2010-10-20,7.2,1155,1.6677,es,18,False,False
949423,Pearl,2022-09-16,7.241,2373,10.5325,en,"27,53",False,False
923939,The Wonderful Story of Henry Sugar,2023-09-20,7.242,1223,2.901,en,"35,14,12",False,False
70670,Headhunters,2011-08-26,7.241,1301,4.2551,no,"53,80,28",False,False
9609,Of Mice and Men,1992-09-16,7.241,686,3.4017,en,18,False,False
8844,Jumanji,1995-12-15,7.2,10959,2.5041,en,"12,14,10751",False,False
246,Zatoichi,2003-09-06,7.241,907,4.3091,ja,"12,18,28",False,False
1029575,The Family Plan,2023-12-14,7.24,1649,18.1677,en,"28,35,10751",False,False
399055,The Shape of Water,2017-12-01,7.2,12519,5.9535,en,"18,14,10749",False,False
152780,The Past,2013-05-17,7.24,588,2.7822,fr,"18,9648",False,False
67884,Chinese Take-Away,2011-03-24,7.24,423,0.4266,es,35,False,False
15600,Missing,1982-02-12,7.24,407,2.1162,en,"18,9648,53",False,False
21450,Naked,1993-08-06,7.239,624,3.0819,en,"18,35",False,False
807196,Boiling Point,2021-07-05,7.238,674,20.102,en,"18,53",False,False
346364,It,2017-09-06,7.238,19773,28.4852,en,"27,53",False,False
211387,Marvel One-Shot: Agent Carter,2013-10-04,7.238,834,1.8156,en,"12,28,14,878,36",False,False
10360,Hunger,2008-05-15,7.238,1162,3.2779,en,"18,36",False,False
246,Zatoichi,2003-09-06,7.241,907,4.3091,ja,"12,18,28",False,False
25205,The Concert,2009-11-04,7.2,514,1.4534,fr,"18,35",False,False
14168,3:10 to Yuma,1957-08-07,7.2,390,3.4086,en,"37,18,53",False,False
403,Driving Miss Daisy,1989-12-13,7.237,1687,2.0895,en,18,False,False
899112,Violent Night,2022-11-30,7.236,2377,5.5534,en,"28,35,14",False,False
874299,South Park: Post COVID,2021-11-25,7.236,370,4.5506,en,"16,35,10770",False,False
296098,Bridge of Spies,2015-10-15,7.236,7072,3.4667,en,"53,18",False,False
57447,The House with Laughing Windows,1976-08-20,7.236,375,1.2982,it,"9648,53,27",False,False
35690,The Last Song,2010-03-31,7.236,3349,2.9708,en,"18,10751,10749",False,False
19673,Sexmission,1984-05-13,7.236,311,3.9652,pl,"878,12,35",False,False
846214,"The Good, the Bart, and the Loki",2021-07-07,7.2,681,4.1388,en,"16,35,10751",False,False
583689,Moxie,2021-03-03,7.235,831,8.6027,en,"35,18,10402",False,False
112949,Safe Haven,2013-02-07,7.2,2370,2.9839,en,"10749,53",False,False
72570,The Vow,2012-02-05,7.235,4160,3.5306,en,"18,10749",False,False
268,Batman,1989-06-21,7.235,8261,7.2482,en,"14,28,80",False,False
998022,The Teachers' Lounge,2023-05-04,7.234,626,6.6306,de,18,False,False
11713,Fist of Fury,1972-03-22,7.2,1021,10.4029,zh,"18,28,53",False,False
1725,West Side Story,1961-12-13,7.234,1969,1.7176,en,"80,18,10749",False,False
1538,Collateral,2004-08-04,7.234,5989,5.5972,en,"18,80,53",False,False
1209290,Justice League: Crisis on Infinite Earths Part Three,2024-07-15,7.233,303,3.8733,en,"16,878,28",False,False
298582,Full Out,2015-09-11,7.233,346,21.1018,en,"36,18,10751",False,False
198277,Begin Again,2014-06-27,7.233,3896,4.6423,en,"35,10402,10749,18",False,False
73624,The Man from the Future,2011-09-02,7.233,369,1.4535,pt,"35,14,878,10749",False,False
34134,Barbie in A Mermaid Tale,2010-01-25,7.233,794,10.2159,en,"16,10751,14",False,False
15152,"OSS 117: Cairo, Nest of Spies",2006-04-19,7.2,1808,1.9894,fr,"80,28,12,35",False,False
10139,Milk,2008-11-05,7.233,2311,10.1464,en,"36,18",False,False
324849,The Lego Batman Movie,2017-02-08,7.232,5239,4.479,en,"16,28,35,10751",False,False
11986,Betty Blue,1986-04-09,7.232,439,2.8601,fr,"18,10749",False,False
5825,National Lampoon's Christmas Vacation,1989-11-30,7.2,2548,6.2179,en,35,False,False
4588,"Lust, Caution",2007-09-24,7.232,757,7.9823,zh,"28,18,10749,53",False,False
170,28 Days Later,2002-10-31,7.2,7945,12.9599,en,"27,53,878",False,False
948713,The Last Kingdom: Seven Kings Must Die,2023-04-14,7.231,766,9.2019,en,"28,12,10752",False,False
